Group,Channels_1,Channels_2,Layer,Start,End,Duration
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,160164,160187,23
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,160244,160275,31
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,160340,160415,75
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,160425,160449,24
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,160464,160499,35
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,160521,160552,31
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,160585,160636,51
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,160670,160702,32
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,160703,160729,26
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,160764,160801,37
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,160822,160855,33
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,160891,160935,44
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,160953,160984,31
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,161072,161157,85
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,161158,161193,35
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,161194,161222,28
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,161252,161304,52
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,161409,161454,45
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,161469,161546,77
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,161576,161640,64
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,161645,161685,40
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,161710,161739,29
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,161797,161846,49
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,161904,161960,56
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,161970,162001,31
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,162019,163423,1404
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,163430,163456,26
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,163484,163538,54
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,163577,163667,90
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,163712,163737,25
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,163806,163834,28
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,163865,163915,50
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,163997,164109,112
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,164121,164193,72
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,164216,164262,46
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,164278,164313,35
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,164314,164339,25
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,164351,164374,23
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,164423,164475,52
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,164487,164523,36
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,164581,164603,22
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,164629,164665,36
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,164729,164906,177
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,164916,165042,126
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,165043,165065,22
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,165067,165107,40
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,165108,165134,26
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,165226,165300,74
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,165337,165359,22
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,165386,165433,47
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,165446,165482,36
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,165540,165585,45
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,165618,165660,42
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,165687,165722,35
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,165736,165769,33
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,165840,165885,45
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,165952,166020,68
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,166021,166134,113
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,166135,166175,40
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,166206,166228,22
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,166248,166279,31
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,166299,166351,52
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,166353,166508,155
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,166543,166586,43
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,166607,166637,30
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,166639,166662,23
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,166685,171966,5281
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,171985,172035,50
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,172036,172082,46
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,172083,172111,28
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,172115,172172,57
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,172264,172326,62
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,172327,172355,28
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,172954,173189,235
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,173190,173444,254
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,173445,173472,27
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,173473,174226,753
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,174228,174283,55
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,174690,174718,28
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,174824,174866,42
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,175126,175186,60
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,175197,175264,67
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,175332,175355,23
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,175481,175536,55
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,175597,175627,30
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,175752,175811,59
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,175856,176049,193
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,176050,176077,27
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,176097,176143,46
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,176168,176193,25
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,176253,176304,51
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,176393,176430,37
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,176533,176560,27
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,176646,176697,51
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,176701,176726,25
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,176758,176821,63
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,176911,176938,27
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,177033,177186,153
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,177187,177240,53
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,177243,177280,37
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,177375,177405,30
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,177494,177544,50
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,177603,177637,34
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,177640,177672,32
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,177673,177696,23
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,177697,177721,24
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,177804,177827,23
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,177861,177904,43
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,177941,178015,74
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,178074,178096,22
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,178123,178148,25
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,178161,178276,115
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,178306,178332,26
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,178354,178549,195
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,178570,178602,32
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,178644,178669,25
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,178678,178714,36
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,178715,178815,100
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,178888,178918,30
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,178955,179066,111
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,179132,179177,45
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,179187,179218,31
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,179279,179492,213
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,179519,179584,65
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,179585,179823,238
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,179824,179849,25
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,179861,179885,24
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,179909,179958,49
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,179959,179999,40
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,180019,180058,39
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,180098,180163,65
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,180172,180920,748
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,180921,182690,1769
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,182863,182898,35
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,183074,183224,150
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,183225,183296,71
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,183345,183380,35
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,183397,183419,22
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,183509,183553,44
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,183570,183599,29
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,183679,183749,70
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,183821,183853,32
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,183857,183879,22
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,183977,184041,64
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,184141,184187,46
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,184248,184273,25
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,184314,184481,167
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,184483,184515,32
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,184520,184562,42
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,184563,184623,60
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,184624,184707,83
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,184724,184789,65
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,184812,184837,25
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,184864,184915,51
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,184929,185042,113
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,185072,185111,39
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,185132,185154,22
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,185164,185188,24
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,185215,185241,26
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,185267,185401,134
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,185403,185443,40
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,185460,185548,88
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,185574,185649,75
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,185652,185687,35
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,185690,185813,123
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,185837,185860,23
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,185892,185948,56
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,185949,186041,92
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,186046,186115,69
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,186116,186187,71
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,186188,186352,164
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,186388,186440,52
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,186451,186498,47
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,186519,186556,37
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,186557,186605,48
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,186633,186655,22
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,186673,186734,61
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,186753,186790,37
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,186791,186860,69
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,186872,186990,118
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,187000,187040,40
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,187093,187262,169
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,187281,187311,30
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,187316,188846,1530
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,188847,189076,229
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,189098,189136,38
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,189137,189200,63
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,189212,189245,33
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,189247,189301,54
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,189302,189330,28
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,189350,189416,66
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,189459,189513,54
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,189540,189573,33
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,189603,189634,31
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,189691,189713,22
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,189729,189763,34
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,189772,189801,29
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,189809,189844,35
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,189905,189930,25
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,189933,190011,78
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,190118,190202,84
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,190204,190241,37
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,190338,190370,32
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,190372,190398,26
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,190426,190454,28
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,190470,190510,40
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,190527,190579,52
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,190589,190611,22
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,190640,190669,29
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,190683,190751,68
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,190837,190901,64
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,190911,190960,49
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,190978,191023,45
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,191039,191087,48
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,191124,191151,27
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,191188,191235,47
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,191322,191467,145
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,191471,191544,73
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,191545,191704,159
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,191750,191777,27
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,191833,191889,56
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,191956,192086,130
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,192105,192201,96
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,192203,192324,121
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,192326,192425,99
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,192451,192518,67
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,192612,192635,23
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,192647,192677,30
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,192727,192762,35
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,192782,192816,34
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,192831,192863,32
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,192916,193084,168
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,193115,193217,102
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,193218,193269,51
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,193270,193340,70
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,193388,193431,43
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,193458,193517,59
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,193553,193644,91
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,193656,193687,31
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,193745,193800,55
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,193831,193894,63
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,193895,193976,81
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,193984,194084,100
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,194107,194151,44
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,194161,194186,25
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,194236,194292,56
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,194293,194413,120
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,194415,196786,2371
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,196787,196834,47
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,196852,196885,33
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,196887,196912,25
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,196973,197020,47
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,197042,197067,25
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,197200,197296,96
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,197360,197417,57
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,197453,197482,29
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,197517,197650,133
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,197659,197698,39
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,197718,197775,57
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,197783,197825,42
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,197830,197857,27
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,197899,197998,99
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,198026,198051,25
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,198090,198114,24
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,198142,198181,39
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,198192,198235,43
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,198239,198272,33
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,198275,198324,49
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,198359,198392,33
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,198437,198482,45
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,198483,198524,41
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,198535,198574,39
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,198622,198673,51
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,198707,198744,37
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,198836,198867,31
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,198882,198905,23
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,198956,199017,61
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,199018,199065,47
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,199066,199102,36
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,199147,199195,48
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,199213,199258,45
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,199310,199345,35
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,199348,199376,28
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,199397,199424,27
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,199425,199496,71
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,199498,199562,64
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,199564,199624,60
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,199639,199722,83
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,199725,199782,57
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,199789,199827,38
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,199842,199884,42
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,199888,199916,28
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,199947,199976,29
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,199989,200037,48
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,200048,200075,27
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,200092,200119,27
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,200158,200192,34
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,200220,200278,58
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,200280,200347,67
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,200349,200390,41
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,200414,200454,40
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,200466,200498,32
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,200503,200540,37
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,200543,200572,29
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,200614,200643,29
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,200653,200687,34
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,200734,200891,157
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,200907,200953,46
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,200954,201145,191
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,201146,201194,48
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,201203,201341,138
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,201344,202562,1218
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,202563,202670,107
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,202680,202744,64
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,202747,202804,57
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,202864,202919,55
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,202953,202990,37
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,202991,203038,47
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,203103,203201,98
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,203237,203262,25
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,203291,203407,116
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,203430,203466,36
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,203483,203526,43
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,203554,203603,49
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,203604,203640,36
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,203653,203690,37
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,203887,204190,303
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,204199,204255,56
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,204256,204282,26
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,204283,204307,24
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,204346,204393,47
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,204422,204454,32
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,204456,204501,45
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,204502,204533,31
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,204547,204577,30
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,204648,204851,203
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,204852,204890,38
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,204904,205013,109
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,205019,205041,22
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,205042,205080,38
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,205099,205172,73
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,205182,205238,56
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,205265,205287,22
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,205297,205356,59
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,205405,205530,125
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,205531,205574,43
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,205609,205631,22
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,205642,205679,37
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,205680,205732,52
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,205759,205815,56
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,205835,205857,22
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,205869,206068,199
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,206078,206149,71
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,206182,206213,31
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,206228,206354,126
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,206380,206412,32
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,206465,206584,119
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,206600,206665,65
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,206677,206706,29
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,206806,206857,51
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,206858,207078,220
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,207079,207142,63
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,207162,207249,87
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,207251,208312,1061
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,208313,208358,45
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,208373,208413,40
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,208428,208468,40
